age,income,employment_length,loan_amount,interest_rate,home_ownership,loan_intent,historical_default,loan_status
25,85727,18,4811,8.253431404126067,Mortgage,Medical,0,0
40,110610,20,79883,13.724867428180787,Rent,Medical,0,0
64,90453,26,32276,6.035464314529643,Other,Medical,1,0
43,124135,18,55145,20.54282206896596,Own,Business,0,0
63,176904,23,47619,22.43392921831421,Other,Personal,0,1
60,128464,25,82049,21.579643303842843,Mortgage,Home,0,0
29,33682,44,71678,11.967439820027202,Mortgage,Home,0,0
43,174455,27,89782,19.449499347795964,Mortgage,Personal,0,1
30,78160,45,92043,4.244320900254197,Own,Home,0,0
57,43666,17,27714,2.925629724242766,Mortgage,Education,0,0
79,78817,43,56685,19.324437529101502,Rent,Business,0,0
35,111198,35,13194,11.783171309559725,Own,Home,0,1
42,185714,41,74062,24.897633089010093,Other,Business,0,0
50,61830,28,65037,4.236846964677245,Mortgage,Personal,1,0
64,30234,16,20362,21.679436675310377,Rent,Home,0,0
57,77616,3,55499,13.03961050716681,Rent,Business,1,0
77,29221,43,47281,21.024454496589172,Own,Education,0,0
60,162482,44,63813,20.793927489913333,Rent,Education,0,0
29,21051,28,45852,23.06781603132778,Own,Personal,0,0
61,130529,3,48836,8.850550259580363,Own,Medical,0,0
53,96918,9,5595,23.84538512962607,Own,Home,0,0
65,98116,24,96930,5.488340088225266,Other,Education,0,0
21,142226,30,16402,3.885281884650282,Other,Education,1,0
22,64757,2,66283,11.92715689956403,Rent,Personal,0,0
73,141008,46,93676,21.05142827876238,Other,Education,0,0
54,151379,1,89131,12.888686004569248,Own,Home,1,0
25,76889,24,43723,21.073593583201824,Own,Personal,0,0
59,55944,48,52322,18.78279653326902,Other,Business,0,0
66,119555,5,47764,6.816852881195472,Rent,Personal,0,0
45,58134,25,25911,23.824277372687668,Own,Home,0,0
48,178395,7,92288,3.3979668784762787,Other,Home,0,0
75,45954,34,20405,22.660433273507284,Mortgage,Business,0,0
26,109959,26,59122,9.002199326778602,Rent,Personal,0,0
71,24992,24,90756,13.503405912781183,Rent,Home,0,0
68,21961,17,4447,11.714093072116894,Rent,Home,0,0
46,32497,0,54143,5.952194809089072,Mortgage,Business,0,0
31,183623,47,63906,10.237377927238942,Own,Medical,0,0
57,33255,38,11662,6.437492034734292,Rent,Personal,0,0
58,155639,2,64001,6.689388935592048,Other,Home,1,0
39,68847,3,59282,6.302307228606748,Rent,Education,0,0
28,199075,40,5899,13.247399747971668,Other,Business,0,0
40,40389,36,29582,20.352421452760257,Rent,Medical,0,0
18,195595,14,68471,15.086310776508544,Other,Medical,1,1
63,143802,7,43213,22.543751536669365,Other,Business,0,0
54,81576,37,76871,16.640523237264656,Other,Medical,0,0
38,63919,49,84205,17.854822659549903,Mortgage,Home,0,0
43,23358,18,75081,17.354966283721073,Mortgage,Medical,1,0
63,108535,46,84805,12.337561443226047,Mortgage,Personal,0,0
53,125982,25,38830,17.854792910601905,Own,Education,0,0
71,25698,38,8066,3.603278168786107,Other,Home,0,0
40,86809,9,11712,21.776583854060252,Own,Business,0,0
74,113079,37,82527,19.889679299210098,Mortgage,Education,0,0
18,75805,13,66365,7.6402890393286125,Other,Home,1,0
71,182421,48,88185,19.664746447843896,Own,Education,0,0
72,95033,40,31806,2.2907798322004256,Mortgage,Medical,0,0
68,118239,18,13210,6.996671167060249,Own,Business,0,0
57,150407,29,37972,3.4981564894306065,Own,Business,0,0
32,64041,4,35136,19.945219082211576,Mortgage,Personal,0,0
38,51954,30,45297,19.385105477102904,Other,Medical,0,0
64,28002,6,16945,20.713628547442106,Rent,Personal,0,0
26,89783,18,96201,2.1030789464871633,Rent,Personal,0,0
70,127524,30,43477,13.528352713603384,Own,Medical,0,0
26,144857,38,80180,18.21123254289874,Own,Home,1,0
27,39738,23,71453,5.574225960997356,Own,Personal,0,0
69,30703,33,86404,16.94518673279037,Other,Education,1,0
74,133776,22,78413,3.9345322841227715,Own,Home,0,0
70,163464,47,14224,6.170494690399203,Own,Medical,0,0
43,64724,44,4052,12.943326744875824,Own,Business,0,0
58,52299,39,28272,17.031998511665346,Mortgage,Home,0,0
52,35641,5,42150,5.3549899199396105,Rent,Personal,0,0
69,99534,37,97204,6.260136609111571,Rent,Education,1,0
42,26305,40,18316,6.702266442510249,Mortgage,Medical,1,0
43,38782,35,54389,7.490118508076505,Other,Business,0,0
28,98257,26,64332,7.210738516104699,Other,Education,1,0
55,97963,10,8240,11.088429495445645,Other,Business,0,0
19,141987,4,98095,17.03716196924463,Mortgage,Medical,1,1
24,171638,16,69774,12.074731012092803,Rent,Home,0,0
35,144591,6,44175,19.847399901247428,Rent,Personal,1,1
44,87766,26,1565,18.54317563681814,Own,Medical,0,0
51,26511,46,88298,4.910119023128741,Rent,Education,1,0
44,134816,14,72094,3.1233573363771105,Other,Home,0,0
34,177249,45,17375,22.19265597199094,Other,Business,0,0
60,24765,12,26710,3.8361145309460887,Own,Home,0,0
76,171426,10,50895,5.411801156553401,Own,Home,1,0
61,43929,44,77639,2.5090653378367156,Rent,Education,0,1
76,179892,25,16174,16.451736401869034,Own,Personal,0,0
68,131576,21,88329,15.394522952642017,Own,Home,0,0
71,180595,27,28597,24.69878432801088,Mortgage,Home,1,1
41,91088,23,75289,22.399445115294956,Rent,Personal,0,0
42,97525,28,39397,11.449393082060924,Other,Personal,0,0
24,33780,8,72854,10.546474340988304,Mortgage,Business,1,0
69,26589,41,34069,8.827596788439656,Other,Business,0,0
23,185884,3,86687,5.505359160871271,Own,Personal,0,0
70,113664,48,41274,5.175924101846208,Own,Medical,0,0
41,197011,45,75237,5.042525284220925,Other,Personal,1,1
50,124188,17,73498,4.624639415295906,Mortgage,Business,0,0
66,113326,42,39197,7.531776975327349,Mortgage,Education,0,0
46,60953,15,49634,9.053378497201678,Mortgage,Education,1,0
60,85785,32,31041,24.116316333895064,Own,Home,0,0
39,39309,28,8248,15.304884773043373,Rent,Education,1,0
43,74195,38,86365,24.714702813805463,Own,Business,0,0
45,45901,9,3203,10.566739799990485,Other,Education,0,0
67,174648,8,52986,12.525412549557144,Mortgage,Medical,0,1
38,182580,30,26370,9.465309160801421,Rent,Personal,0,1
66,45464,27,36247,6.206415970620712,Mortgage,Personal,0,0
24,36260,2,76922,5.292788278884321,Own,Business,0,0
34,144997,13,1434,23.736821549580135,Rent,Home,1,1
37,55440,24,63982,24.696645681371383,Rent,Personal,0,0
58,115082,14,66180,3.0329184197008257,Own,Education,1,0
66,125583,1,35474,5.45795511883063,Mortgage,Medical,0,0
37,76683,23,25644,11.74105412292352,Mortgage,Home,0,0
71,144206,13,39493,6.285669955921369,Mortgage,Home,1,1
39,192502,47,84824,10.369249053418315,Own,Home,0,0
45,153059,6,4959,4.969216046771567,Other,Personal,1,1
78,176177,35,48289,12.499770404601175,Other,Home,0,0
57,98484,49,12143,8.248976171892963,Mortgage,Business,0,0
66,164098,23,40593,10.093816282449199,Rent,Education,0,1
24,88309,26,40115,4.169190983643194,Other,Medical,0,0
18,65927,36,23540,11.84694516633326,Mortgage,Education,0,0
49,62946,37,36481,24.614925052116106,Other,Business,0,0
30,146503,29,96505,9.563160078267376,Mortgage,Business,0,0
47,161449,26,78097,22.157873321376005,Other,Education,0,0
40,73592,38,23578,21.39358025734476,Other,Personal,1,0
68,158419,14,13787,23.897343620835844,Rent,Business,1,1
76,53776,25,73048,20.17251878214317,Rent,Home,0,0
73,154855,0,53879,17.170727022352743,Other,Medical,0,1
36,75798,3,11596,21.701442217231524,Mortgage,Medical,0,0
79,155370,28,98282,3.7398276551190417,Rent,Business,0,0
49,90204,0,61669,12.645105115572578,Own,Home,0,0
47,106207,42,20930,24.752893488146352,Rent,Education,1,0
46,120356,49,48950,19.70080347977884,Other,Medical,0,1
66,80652,45,96737,24.127733694856133,Other,Home,0,0
62,185556,21,19687,19.93159019107002,Own,Home,1,0
46,149572,10,53833,22.122285251169316,Rent,Personal,0,0
47,40922,9,36989,18.250181542973394,Other,Business,1,0
33,185100,16,31183,19.491546101596516,Own,Home,0,0
57,171388,35,21758,14.033094226308515,Own,Education,0,0
36,96996,46,2082,23.257467118725057,Mortgage,Medical,1,0
35,168040,25,97368,20.97589494433732,Rent,Personal,0,1
18,50266,47,46891,21.40935421030954,Rent,Education,0,0
31,175072,20,46810,17.479209322150204,Rent,Medical,0,0
68,165083,12,47901,9.005338783006728,Other,Business,1,0
64,22866,8,84512,2.8194852939732047,Own,Education,0,0
67,132669,10,72062,23.520067976419526,Mortgage,Medical,0,0
19,25898,10,97622,15.480768022526428,Rent,Personal,0,0
71,38395,5,22563,8.857288336407226,Mortgage,Medical,0,0
45,190091,0,73008,5.430107480493369,Mortgage,Home,0,0
66,24006,5,3775,21.079032806517358,Own,Personal,0,0
67,185465,12,16828,21.239964472294314,Rent,Education,0,1
47,30956,21,18974,20.733683267002224,Mortgage,Business,0,0
55,157150,30,23388,16.836901915236083,Rent,Personal,1,1
68,180703,21,81591,10.418353914613146,Rent,Personal,0,1
21,115676,36,19615,8.99361654994591,Rent,Personal,0,0
18,141724,46,38886,2.196759712717914,Mortgage,Medical,0,0
25,82901,26,23838,21.17297384982953,Own,Home,0,0
46,127227,49,41728,4.010952042353777,Own,Business,1,0
72,137192,13,79000,16.507364954937657,Mortgage,Business,0,0
56,192646,46,53798,13.593723777322031,Other,Home,0,0
20,51417,4,73776,14.113855255306076,Rent,Medical,0,0
49,108020,35,71478,23.314395442078787,Rent,Medical,1,0
27,103639,31,20622,2.7271452592385685,Own,Home,0,0
27,114881,33,14536,19.788021166461764,Mortgage,Home,0,0
36,190526,6,68136,3.197205162448064,Mortgage,Education,0,0
63,152659,41,6700,2.8775329365136755,Other,Medical,1,0
51,141688,47,39839,11.885807057251785,Other,Personal,0,1
77,135584,9,11248,3.4507290098882346,Own,Business,1,0
50,106567,49,46291,20.150310879736978,Other,Medical,0,0
40,95886,16,83629,14.179951153911755,Other,Home,0,0
72,169888,29,85891,2.6678920011748124,Mortgage,Personal,1,1
45,49432,20,18177,2.931515789084149,Mortgage,Education,0,0
49,199689,12,20483,16.091376184008027,Other,Education,0,1
67,92373,0,44815,20.540571806143312,Own,Personal,1,0
24,185289,0,39533,12.069389219319792,Other,Personal,0,1
46,40884,46,1026,14.755355445319362,Own,Home,0,0
25,25454,32,61611,20.396077443147735,Other,Home,0,1
18,94960,37,88242,16.04164200296184,Mortgage,Business,0,0
74,122421,24,25660,7.169485466152848,Mortgage,Business,1,1
72,63618,25,56103,16.10019659499801,Own,Education,0,0
20,67111,12,53253,16.45042755849991,Other,Personal,0,0
41,190685,27,43082,18.884460560265914,Other,Education,0,0
40,140592,32,17258,16.280106313806428,Own,Home,0,0
76,79993,36,99315,24.292569000534872,Other,Medical,1,0
78,148652,40,90690,6.537631100492575,Rent,Home,1,1
25,159920,29,96220,23.875085630042754,Mortgage,Medical,0,1
71,98672,48,16389,14.381808278050375,Mortgage,Personal,0,0
74,86125,47,92860,17.454991231382976,Own,Personal,1,0
64,137509,7,28685,4.287616741400367,Other,Personal,0,0
54,81602,48,60220,10.753246651696461,Own,Business,0,1
20,62222,46,28195,19.69572036865297,Rent,Business,0,0
68,69223,0,22797,18.25895334727678,Other,Medical,0,0
50,85333,11,72310,2.9232059278044344,Rent,Education,1,0
45,142650,4,98169,14.571668060436625,Own,Education,0,0
64,69420,23,67332,4.0303984382734175,Mortgage,Medical,1,0
25,95504,5,94925,24.90469787109773,Rent,Business,0,0
51,22462,24,63907,22.637821536265776,Other,Home,0,0
52,29460,0,8188,2.48485518985635,Own,Medical,1,0
49,119319,24,24696,21.74894031476051,Own,Education,1,0
41,160347,0,3024,23.146880812843374,Own,Medical,0,0
31,164341,31,74202,10.131609118959467,Mortgage,Medical,0,1
49,149593,41,36985,18.548538066098615,Own,Personal,1,1
73,142672,41,7584,12.168386162778916,Own,Business,0,0
63,92920,2,91998,17.070347145255916,Mortgage,Personal,0,0
60,42553,48,28044,9.827300298858404,Own,Business,0,0
33,175438,18,6285,9.418862442565171,Own,Medical,0,0
21,64036,42,64115,11.761979443724318,Rent,Business,0,0
69,168441,28,8370,5.348058449007526,Own,Education,0,0
54,162867,49,18903,21.116196182013798,Mortgage,Personal,0,1
71,90021,1,33499,10.020051593317643,Rent,Medical,0,0
38,127205,8,98904,11.203439739834439,Own,Education,0,0
31,181215,16,23995,22.563256092149327,Mortgage,Business,0,0
48,180497,45,36200,13.42234772345294,Other,Business,0,0
72,108209,35,89377,14.517839915069848,Own,Education,0,0
65,95139,16,71402,23.999456869873267,Other,Business,0,0
35,25368,48,14566,22.39470681233475,Rent,Personal,1,0
24,155693,11,38822,5.897734304434109,Mortgage,Home,0,0
27,78829,19,52222,12.883945688116416,Rent,Business,0,0
24,149036,49,95088,24.339813230856546,Other,Medical,0,0
50,34719,2,91450,10.564424859257862,Other,Business,0,0
40,49227,42,51668,10.546181495872602,Other,Medical,1,0
38,129430,49,64853,6.48569533115055,Mortgage,Business,0,0
36,158638,3,55643,4.62943162473988,Other,Business,1,1
65,32306,16,23333,19.02701018738758,Other,Medical,0,0
78,73822,49,16958,19.71070078013488,Mortgage,Personal,0,0
36,44042,36,53442,24.287298160568998,Other,Home,0,0
53,166158,45,21954,19.788618850823347,Own,Home,0,0
46,168459,41,76174,7.59710736277277,Other,Personal,1,1
77,178114,14,10675,2.922681300635855,Mortgage,Business,0,0
35,109424,32,90590,24.665059840502185,Other,Home,0,0
19,169395,15,32661,9.830365997502932,Mortgage,Personal,0,0
18,38019,10,65289,9.175345475945678,Other,Personal,1,0
64,95426,19,18184,22.836969824235798,Own,Home,1,0
22,60863,37,48963,15.45729766653468,Mortgage,Medical,0,0
37,131023,23,26822,6.942036998530095,Mortgage,Education,0,0
28,161355,15,63303,22.449213582473508,Mortgage,Medical,0,1
59,169351,29,77465,24.847299666259097,Mortgage,Business,0,0
19,66999,33,6267,3.9936069064691067,Other,Medical,0,0
20,82780,0,53647,21.831787450957208,Other,Education,0,0
40,42908,23,63814,10.981861046741061,Own,Education,1,0
72,146278,23,37025,14.053666269654201,Own,Personal,1,1
29,133002,8,78605,23.040767442594557,Other,Business,0,0
37,189024,21,1981,24.387721502827695,Rent,Personal,0,1
22,120706,11,44436,8.029769939402385,Mortgage,Medical,1,0
54,188735,16,19472,6.895567732078017,Other,Medical,0,0
55,142019,24,20336,3.8518808476047726,Own,Home,0,0
47,129708,27,26587,14.921350611229174,Mortgage,Personal,1,0
26,199001,14,78192,2.3129010953653704,Own,Personal,0,0
51,29343,29,93862,11.47366084502854,Rent,Personal,0,0
70,96173,26,85046,3.6878323829961968,Mortgage,Personal,0,0
61,120260,21,54013,11.320193007374682,Rent,Education,0,0
52,190863,9,85511,2.918440353109013,Rent,Home,0,0
69,180206,30,10665,21.209996994001685,Rent,Business,0,0
75,198173,26,28097,6.823996860587015,Other,Business,0,0
39,89443,11,92277,9.551100338231976,Own,Business,1,0
61,77530,45,53474,22.01110392194701,Mortgage,Education,0,0
41,197871,30,72973,19.164119410640716,Other,Home,0,0
34,155899,31,26185,7.037882317767345,Own,Home,0,0
27,116143,31,76911,3.6536866291224093,Other,Education,0,0
47,164771,40,93643,18.46049686767281,Own,Personal,0,1
73,134527,44,31484,10.986158665826515,Mortgage,Medical,0,0
76,156385,34,46610,19.61983997971909,Mortgage,Personal,0,1
63,164670,45,51807,12.24177976462984,Mortgage,Business,0,0
40,131362,20,51907,9.958055498362357,Mortgage,Personal,0,0
49,48807,9,58389,12.37772438888512,Own,Education,0,0
34,196298,15,26835,19.216856670425564,Other,Business,0,0
67,79550,6,96279,22.751066590428604,Mortgage,Medical,0,0
68,23558,3,97453,3.144645521537237,Mortgage,Business,1,0
34,70113,26,54790,14.054565448219968,Mortgage,Personal,1,0
31,72999,24,77960,2.7552148689291847,Rent,Home,0,0
26,187415,30,10643,12.773419535560251,Mortgage,Home,1,0
57,78219,10,76846,22.36150506922871,Mortgage,Home,0,0
19,186258,47,19951,10.316576127667123,Own,Business,1,1
62,188038,19,93104,23.446359684854794,Rent,Home,0,1
42,184841,35,16233,16.503994847964016,Own,Education,0,0
56,73218,16,14200,23.485572907239145,Other,Medical,0,0
26,39229,44,53275,19.41483238448795,Rent,Home,0,0
71,95209,10,88084,4.379008832921532,Own,Education,0,0
39,47877,29,77068,7.316481453941573,Own,Education,0,0
60,117137,34,90001,11.065920455420642,Other,Business,0,0
63,58084,40,22291,5.912458286277749,Other,Business,0,0
21,101780,37,43448,13.382966909863192,Mortgage,Medical,0,0
43,167878,21,31580,12.841467581134284,Mortgage,Medical,0,0
75,57034,42,92685,23.99396155462977,Rent,Personal,1,0
46,191389,47,22346,11.975741306607489,Rent,Medical,0,0
62,75468,26,11619,20.069416498623948,Other,Business,1,0
51,170166,36,2766,23.663942531584038,Rent,Education,1,1
40,30589,45,4549,22.170743112401667,Mortgage,Personal,0,0
54,77221,48,19693,6.799355363766612,Other,Medical,0,0
28,21657,34,63019,13.408687567831517,Own,Education,0,0
23,118300,3,98458,9.998014992806292,Other,Business,1,0
35,137229,15,49328,11.196749988155956,Rent,Home,0,0
38,59531,15,78701,10.298557003652277,Mortgage,Personal,0,0
59,72227,20,90100,21.006261834025096,Mortgage,Education,0,0
53,23164,25,26301,12.399198267816292,Own,Business,1,0
58,113078,35,45763,14.044969641627828,Own,Business,0,0
55,61247,18,21765,24.596289212082716,Other,Personal,1,0
51,170673,16,45787,3.379523260404878,Mortgage,Personal,0,0
34,70599,44,8425,13.223025715187223,Own,Medical,0,0
54,155624,25,13857,19.80341925976067,Own,Medical,0,0
42,160489,21,53771,5.47672503832921,Other,Personal,1,1
55,88207,27,93999,16.0652266761398,Other,Personal,0,0
75,92055,0,23444,7.507689929292735,Mortgage,Education,1,0
29,122266,43,42457,21.950294604165055,Rent,Medical,1,0
40,98270,35,80741,9.523292304201824,Rent,Business,1,0
70,131426,42,1704,9.56844478872092,Mortgage,Medical,0,0
59,154794,36,6452,15.758459205911551,Rent,Medical,0,0
39,90442,1,39862,6.221946886757901,Mortgage,Personal,0,0
38,115632,16,62471,8.552438694770405,Mortgage,Personal,1,0
44,191103,39,70217,11.582532552746464,Own,Medical,1,1
74,41438,37,87058,10.133670852222538,Rent,Home,0,0
48,78819,20,19300,14.072176014128395,Mortgage,Home,0,0
23,63856,8,10566,15.791723313586225,Rent,Medical,0,0
44,184648,12,8501,15.033351436253785,Rent,Home,1,1
57,61938,10,2845,17.04587117581444,Other,Medical,0,0
51,79807,15,40181,9.078238881979866,Rent,Personal,1,0
29,69877,15,58263,4.9078032245656456,Mortgage,Personal,0,0
62,63461,1,79766,19.498573452914773,Own,Personal,0,0
74,113474,41,64038,21.567948800505686,Rent,Business,1,0
70,191541,43,84290,7.911143341115942,Mortgage,Personal,0,0
24,103136,7,35404,11.363114991634454,Other,Personal,0,0
27,40435,42,23564,13.467091990161771,Rent,Medical,1,0
62,165263,41,98898,14.266517383317538,Own,Home,0,0
34,104726,12,58435,17.168273935015993,Rent,Home,1,0
43,178458,16,19227,2.956874367172391,Mortgage,Personal,1,0
38,182793,38,91296,18.593972902882392,Rent,Personal,0,1
45,74786,23,96259,3.4253331605264363,Rent,Personal,0,0
79,33704,2,48475,12.77063705647596,Other,Medical,0,0
75,76635,29,18215,21.036436118091466,Rent,Medical,0,0
63,153195,12,72074,12.377952205403114,Own,Medical,0,0
19,110710,18,22699,5.429064221669698,Rent,Home,1,0
77,82993,6,13454,24.655778435137073,Other,Business,0,0
71,132752,8,49217,22.453565627708056,Mortgage,Home,0,0
60,176488,18,22711,19.74021356417532,Rent,Medical,0,0
18,152886,44,16059,11.46476686668184,Rent,Education,0,1
68,98537,39,49398,6.228451718453849,Other,Business,0,0
70,70258,21,2286,23.652457172625528,Other,Personal,1,0
53,167580,17,35297,14.244075909894198,Other,Home,0,1
68,105166,22,27485,21.604175588912156,Rent,Business,0,0
43,133710,1,60967,9.868185132466792,Own,Education,0,0
46,55699,49,98803,9.711631292827825,Other,Business,0,0
38,66335,49,55583,24.6674310555029,Mortgage,Home,0,0
28,66806,10,52630,14.002160115381546,Rent,Medical,1,0
57,97853,30,28086,5.2359947487971645,Mortgage,Personal,0,0
28,55739,32,17484,7.052517593878271,Mortgage,Medical,0,0
53,54785,13,69623,13.084718426032579,Own,Medical,0,0
66,183052,15,60263,2.9768309412334606,Mortgage,Home,0,0
76,105016,10,19675,12.63828166370091,Other,Medical,0,0
